1	â	â	ADP	_	_	_	_	_	@juad1986m-word#@juad1986m#1832.541#1832.978
366	ïô	ïô	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1845.013#1845.303
367	ììì	ìì	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1845.593#1845.883
368	ààà	àà	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1845.883#1846.173
369	íàêîïèëîñü	íàêîïèòüñÿ	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1846.173#1846.463
370	î÷åíü	î÷åíü	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1846.463#1846.753
371	ìíîãî	ìíîãî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1846.753#1847.043
372	âñåãî	âñå	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1847.043#1847.333
373	íî	íî	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1847.333#1847.623
374	íåòó	íåò	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1847.623#1847.913
375	íåòó	íåò	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1848.203#1848.493
376	êàêèõ-òî	êàêîé-òî	DET	_	Case=Gen|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1848.493#1848.783
377	êîíêðåòíûõ	êîíêðåòíûé	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1848.783#1849.073
378	ïðè÷èí	ïðè÷èíà	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1849.073#1849.363
379	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1849.653#1849.943
380	ðåøèëè	ðåøèòü	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1849.943#1850.233
381	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1850.233#1850.523
382	êàêîé-òî	êàêîé-òî	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1850.523#1850.813
383	ìîìåíò	ìîìåíò	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1850.813#1851.103
384	âîò	âîò	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1851.103#1851.393
385	÷òî	÷òî	PRON	_	Case=Acc	_	_	_	@nat1989f-word#@nat1989f#1851.683#1851.973
386	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1852.263#1852.553
387	äîëæíû	äîëæåí	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1852.553#1852.843
388	ïðåñëåäîâàòü	ïðåñëåäîâàòü	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1853.133#1853.423
389	íàøè	íàø	DET	_	Case=Acc|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1853.423#1853.713
390	ñîáñòâåííûå	ñîáñòâåííûé	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1853.713#1854.003
391	òâîð÷åñêèå	òâîð÷åñêèé	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1854.293#1854.583
392	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1854.583#1854.873
393	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1854.873#1855.163
394	ýì	ýì	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1855.163#1855.453
395	ëè÷íûå	ëè÷íûé	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1855.743#1856.033
396	ïóòè	ïóòü	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1856.033#1856.323
397	íî	íî	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1856.613#1856.903
398	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1856.903#1857.193
399	ñîòðóäíè÷àåì	ñîòðóäíè÷àòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1857.483#1857.773
400	âìåñòå	âìåñòå	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1858.063#1858.353
401	ñ	ñ	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1858.353#1858.643
402	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1858.643#1858.933
403	Ïåòÿ	Ïåòÿ	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1858.933#1859.223
404	ýòî	ýòî	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1859.223#1859.513
405	âñ¸	âñå	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1859.513#1859.803
406	ðàâíî	ðàâíûé	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1859.803#1860.093
407	äî	äî	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1860.383#1860.673
408	ñèõ	ñåé	DET	_	Case=Gen|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1860.673#1860.963
409	ïîð	ïîðà	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1860.963#1861.253
410	ìîé	ìîé	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1861.253#1861.543
411	áëèæàéøèé	áëèçêèé	ADJ	_	Case=Nom|Degree=Sup|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1861.833#1862.123
412	äðóã	äðóã	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1862.123#1862.413
413	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1862.703#1863.037
414	íå	íå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1863.463#1863.761
415	çíàþ	çíàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1863.761#1864.059
416	íî	íî	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1864.357#1864.655
417	ÿ	ÿ	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1864.655#1864.953
418	ñåðüåçíî	ñåðüåçíî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1864.953#1865.251
419	ÿ	ÿ	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1865.251#1865.549
420	ñàìà	ñàì	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1865.549#1865.847
421	íå	íå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1865.847#1866.145
422	íàøëà	íàéòè	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1866.145#1866.443
423	îòâåò	îòâåò	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1866.443#1866.741
424	íà	íà	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1866.741#1867.039
425	âîïðîñ	âîïðîñ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1867.039#1867.337
426	ïî÷åìó	ïî÷åìó	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1867.337#1867.635
427	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1867.635#1867.933
428	ðåøèëè	ðåøèòü	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1868.231#1868.529
429	ðàçîéòèñü	ðàçîéòèñü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1868.529#1868.827
430	ýòî	ýòî	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1868.827#1869.125
431	ïðîñòî	ïðîñòî	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1869.125#1869.423
432	êàê	êàê	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1869.423#1869.721
433	òîåñòåñòâåííî	òîåñòåñòâåííî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1869.721#1870.019
434	âûøëî	âûéòè	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1870.019#1870.333
435	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1870.87#1871.155
436	íå	íå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1871.155#1871.44
437	çíàþ	çíàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1871.44#1871.725
438	ìîæåò	ìî÷ü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1871.725#1872.01
439	áûòü	áûòü	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1872.01#1872.295
440	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1872.295#1872.58
441	ïîíÿëè	ïîíÿòü	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1872.58#1872.865
442	òî	òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1872.865#1873.15
443	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1873.15#1873.435
444	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1873.435#1873.72
445	äðóã	äðóã	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1873.72#1874.005
446	äðóãà	äðóã	NOUN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1874.005#1874.29
447	ðàçâèëè	ðàçâèòü	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1874.29#1874.575
448	äîñòàòî÷íî	äîñòàòî÷íî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1874.86#1875.145
449	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1875.43#1875.715
450	äàëüøå	äàëåå	ADV	_	Degree=Cmp	_	_	_	@nat1989f-word#@nat1989f#1875.715#1876.0
451	íàì	ìû	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1876.0#1876.285
452	íóæíî	íóæíûé	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1876.285#1876.57
453	÷òî-òî	÷òî-òî	PRON	_	Case=Acc	_	_	_	@nat1989f-word#@nat1989f#1876.57#1876.855
454	ñàìèì	ñàì	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1876.855#1877.14
455	èñêàòü	èñêàòü	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1877.14#1877.444
456	äà	äà	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1881.055#1881.382
457	íåò	íåò	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1881.382#1881.709
458	íåò	íåò	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1881.709#1882.037
459	íó	íî	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1882.425#1882.735
460	íà	íà	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1883.045#1883.355
461	äåëå	äåëî	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1883.355#1883.665
462	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1883.665#1883.975
463	ïðîñòî	ïðîñòî	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1883.975#1884.285
464	çàíèìàëèñü	çàíèìàòüñÿ	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1884.285#1884.595
465	ðàçíûìè	ðàçíûé	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1884.595#1884.905
466	âåùàìè	âåùü	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1884.905#1885.215
467	ïîòîì	ïîòîì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1885.215#1885.525
468	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1885.525#1885.835
469	êàêîé-òî	êàêîé-òî	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1885.835#1886.145
470	ìîìåíò	ìîìåíò	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1886.145#1886.463
471	ÿ	ÿ	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1886.981#1887.216
472	ñòàëà	ñòàòü	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1887.451#1887.686
473	áîëüøå	ìíîãî	NUM	_	_	_	_	_	@nat1989f-word#@nat1989f#1887.686#1887.921
474	âðåìåíè	âðåìÿ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1887.921#1888.156
475	ïðîâîäèòü	ïðîâîäèòü	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1888.156#1888.391
476	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1888.626#1888.861
477	Ëîñ-Àíäæåëåñå	Ëîñ-Àíäæåëåñ	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1888.861#1889.096
478	ïîòîìó	ïîòîìó	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1889.096#1889.331
479	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1889.331#1889.566
480	ó	ó	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1889.566#1889.801
481	ìåíÿ	ÿ	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1889.801#1890.036
482	áûë	áûòü	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1890.036#1890.271
483	ãîä	ãîä	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1890.271#1890.506
484	êîãäà	êîãäà	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1890.506#1890.741
485	ÿ	ÿ	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1890.741#1890.976
486	âîîáùå	âîîáùå	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1890.976#1891.211
487	î÷åíü	î÷åíü	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1891.211#1891.446
488	ìíîãî	ìíîãî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1891.446#1891.681
489	âðåìåíè	âðåìÿ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1891.681#1891.916
490	òàì	òàì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1891.916#1892.151
491	ïðîâîäèëà	ïðîâîäèòü	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1892.151#1892.407
492	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1893.166#1893.42
493	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1893.42#1893.674
494	è	è	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1893.674#1893.928
495	ìíå	ÿ	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1893.928#1894.182
496	áûëî	áûòü	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1894.182#1894.436
497	èíòåðåñíî	èíòåðåñíûé	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1894.436#1894.69
498	êàê-òî	êàê-òî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1894.69#1894.944
499	âîò	âîò	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1894.944#1895.198
500	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1895.452#1895.706
501	ýòó	ýòîò	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1895.706#1895.96
502	êóëüòóðó	êóëüòóðà	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1895.96#1896.214
503	âñþ	âåñü	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1896.214#1896.468
504	ïî...	ïî...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1896.722#1896.976
505	ïîãðóçèòñÿ	ïîãðóçèòüñÿ	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1896.976#1897.23
506	äëÿ	äëÿ	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1897.23#1897.484
507	òîãî	òî	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1897.484#1897.738
508	÷òîáû	÷òîáû	SCONJ	_	Mood=Cnd	_	_	_	@nat1989f-word#@nat1989f#1897.738#1897.992
509	ïîíÿòü	ïîíÿòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1897.992#1898.246
510	âñ¸-òàêè	âñ¸-òàêè	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1898.246#1898.5
511	÷òî	÷òî	PRON	_	Case=Acc	_	_	_	@nat1989f-word#@nat1989f#1898.5#1898.754
512	òàêîå	òàêîé	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1898.754#1899.008
513	ïàíê	ïàíê	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1899.008#1899.262
514	ïîòîìó	ïîòîìó	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1899.516#1899.77
515	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1899.77#1900.024
516	ìíå	ÿ	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1900.024#1900.278
517	õîòåëîñü	õîòåòüñÿ	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1900.278#1900.532
518	óçíàòü	óçíàòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1900.532#1900.786
519	à	à	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1900.786#1901.04
520	÷òî	÷òî	PRON	_	Case=Nom	_	_	_	@nat1989f-word#@nat1989f#1901.294#1901.548
521	òàêîå	òàêîé	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1901.548#1901.814
522	ý	ýðà	INTJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1902.148#1902.416
523	ýíòåðòåéìåíò	ýíòåðòåéìåíò	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1902.416#1902.684
524	èíäóñòðèÿ	èíäóñòðèÿ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1902.684#1902.952
525	äëÿ	äëÿ	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1903.22#1903.488
526	òîãî	òî	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1903.488#1903.756
527	÷òîá	÷òîáû	SCONJ	_	Mood=Cnd	_	_	_	@nat1989f-word#@nat1989f#1903.756#1904.024
528	îñîçíàòü	îñîçíàòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1904.024#1904.292
529	êàêèì	êàêîé	DET	_	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1904.292#1904.56
530	ìîæåò	ìî÷ü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1904.56#1904.828
531	áûòü	áûòü	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1904.828#1905.096
532	ñîâðåìåííûé	ñîâðåìåííûé	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1905.096#1905.364
533	ïàíê	ïàíê	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1905.364#1905.632
534	ó	ó	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1905.9#1906.168
535	ìåíÿ	ÿ	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1906.168#1906.436
536	áûë	áûòü	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1906.436#1906.704
537	òàêîé	òàêîé	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1906.704#1906.972
538	ïðîåêò	ïðîåêò	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1906.972#1907.24
539	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1907.74#1908.009
540	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1908.009#1908.278
541	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1908.278#1908.547
542	âîò	âîò	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1908.547#1908.816
543	è	è	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1909.085#1909.354
544	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1909.354#1909.623
545	êàê-òî	êàê-òî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1909.623#1909.892
546	ïîñòåïåííî	ïîñòåïåííî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1909.892#1910.161
547	ñòàëè	ñòàòü	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1910.161#1910.43
